_id,achievement,birthCountry,century,classification,image,intro,latitude,longitude,mactutorUrl,name,number,wikiUrl,year
64a483d0af31172b762118d4,"Co-designed the influential ARM architecture and contributed to the Acorn Microcomputer System. She played a key role in defining the ARM instruction set and has been an advocate for diversity and inclusion in technology, inspiring many in the field.",England,20,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Sophie_Wilson.jpg/220px-Sophie_Wilson.jpg,"Sophie Wilson, also known as Roger Wilson, is a British computer scientist and engineer. She is best known for her work in the development of the Acorn microcomputer and the instruction set architecture of the ARM processor, which has become one of the most widely used processors in the world. Wilson's contributions have greatly influenced the field of computer architecture.",53.8004,-1.5491,,Sophie Wilson,141,https://en.wikipedia.org/wiki/Sophie_Wilson,1985
64a483d0af31172b762118d5,"Contributions to algorithm theory, including the development of efficient algorithms for network flow and other combinatorial optimization problems; identified polynomial-time computability with the intuitive notion of algorithmic efficiency; contributed to the theory of NP-completeness",U.S.A,20,"“theory of computation” , “algorithms”",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Karp_mg_7725-b.cr2.jpg/220px-Karp_mg_7725-b.cr2.jpg,"Richard M. Karp (born 1935) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the theory of algorithms and computational complexity. Karp is known for his work in NP-completeness, graph algorithms, and optimization problems, which has had a profound impact on the field of theoretical computer science.",42.3609,-71.0585,,Richard M. Karp,142,https://en.wikipedia.org/wiki/Richard_M._Karp,1985
64a483d0af31172b762118d6,"Invented the Spanning Tree Protocol (STP), which is fundamental to the operation of network bridges, while working for Digital Equipment Corporation. Has done extensive and innovative research, particularly on encryption and networking. She received the USENIX Lifetime Achievement Award in 2007, among numerous others.",U.S.A,20,“algorithms”,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Radia_Perlman_2009.jpg/220px-Radia_Perlman_2009.jpg,"Radia Perlman (born 1951) is an American computer scientist known as the ""Mother of the Internet"" for her work in the development of the Spanning Tree Protocol (STP) and her contributions to the field of network routing and bridging. Perlman's work has been instrumental in the scalability and reliability of modern computer networks.",36.8355,-76.2984,,Radia Perlman,143,https://en.wikipedia.org/wiki/Radia_Perlman,1985
64a483d0af31172b762118d7,"Renowned computer scientist, has made significant contributions to algorithms and formal languages. He co-authored the influential textbook ""Introduction to Automata Theory, Languages, and Computation."" He received the Turing Award for compiler optimization contributions. His work has advanced computer science and inspired generations of researchers.",U.S.A,20,"“formal languages” , “algorithms”",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Hopcrofg_%28cropped2%29.jpg/220px-Hopcrofg_%28cropped2%29.jpg,"John Hopcroft (born 1939) is an American computer scientist and recipient of the Turing Award. He is known for his significant contributions to the theory of algorithms and formal languages, particularly in the field of automata theory and analysis of algorithms. Hopcroft's work has had a profound impact on the field of computer science.",47.6062,-122.3324,,John Hopcroft,144,https://en.wikipedia.org/wiki/John_Hopcroft,1986
64a483d0af31172b762118d8,"Known as the creator of the Eiffel programming language and the developer of the Eiffel method, a software engineering approach that emphasizes rigorous design by contract and object-oriented principles. Meyer has made significant contributions to the field of software engineering, particularly in the areas of software correctness and reliability. He has written several influential books on software development and is a strong advocate for rigorous software engineering practices. Meyer is also a professor and has held academic positions at various universities.",France,20,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Bertrand_Meyer_recent.jpg/220px-Bertrand_Meyer_recent.jpg,"Bertrand Meyer (born 1950) is a French computer scientist known for his work in software engineering and programming languages. He developed the Eiffel programming language and the design by contract methodology. Meyer's contributions have advanced the field of software engineering, particularly in the areas of object-oriented programming and software development methodologies.",46.2274,2.2134,,Bertrand Meyer,145,https://en.wikipedia.org/wiki/Bertrand_Meyer,1986
64a483d0af31172b762118d9,"Renowned for his groundbreaking work in algorithms and data structures. Tarjan's contributions include developing efficient algorithms for graph connectivity and strongly connected components, advancing the field of computational complexity theory. His work has had a profound impact on computer science, enabling faster and more effective problem-solving in various domains.",U.S.A,20,"“algorithms” , “graph theory”",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Bob_Tarjan.jpg/220px-Bob_Tarjan.jpg,"Robert Tarjan (born 1948) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of algorithms and data structures. Tarjan is known for his work on graph algorithms, including the development of Tarjan's algorithm for strongly connected components and various other graph-related algorithms.",34.0554,-117.7504,,Robert Tarjan,146,https://en.wikipedia.org/wiki/Robert_Tarjan,1986
64a483d0af31172b762118da,"Created the first computational model of discourse, establishing the field of research and influencing language-processing technologies; developed SharedPlans model for collaboration in multi-agent systems",U.S.A,20,"“artificial intelligence” , “natural language processing”",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Barbara_Grosz_01.JPG/220px-Barbara_Grosz_01.JPG,Barbara Grosz (born 1948) is an American computer scientist and a prominent figure in the field of artificial intelligence and natural language processing. She has made significant contributions to the study of discourse processing and collaborative multi-agent systems. Grosz's work has advanced our understanding of human-computer interaction and communication in intelligent systems.,39.9524,-75.1658,,Barbara Grosz,147,https://en.wikipedia.org/wiki/Barbara_J._Grosz,1986
64a483d0af31172b762118db,Known for his work on the development of the Reduced Instruction Set Computer (RISC) architecture and optimizing compilers. His contributions to computer architecture and code optimization had a significant impact on the field of computer science and high-performance computing.,U.S.A,20,“hardware”,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/John_Cocke_%28computer_scientist%29.jpg/220px-John_Cocke_%28computer_scientist%29.jpg,John Cocke (1925–2002) was an American computer scientist and recipient of the Turing Award. He made significant contributions to computer architecture and compiler design. Cocke developed the Reduced Instruction Set Computer (RISC) architecture and contributed to the development of optimizing compilers. His work has greatly influenced modern computer systems and programming languages.,35.2274,-80.8431,,John Cocke,148,https://en.wikipedia.org/wiki/John_Cocke_(computer_scientist),1987
64a483d0af31172b762118dc,"Known for her groundbreaking contributions to the field of programming languages and software engineering. She is particularly renowned for her work on data abstraction and the development of the Liskov substitution principle, a fundamental concept in object-oriented programming. Liskov's research on programming language design and software engineering has greatly influenced the industry, leading to more reliable and maintainable software systems. She has received numerous awards for her contributions, including the Turing Award in 2008, becoming the first woman to receive this prestigious honor. Liskov has also made significant contributions to the advancement and representation of women in computer science.",U.S.A,20,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Barbara_Liskov_MIT_computer_scientist_2010.jpg/220px-Barbara_Liskov_MIT_computer_scientist_2010.jpg,"Barbara Liskov (born 1939) is an American computer scientist and recipient of the Turing Award. She is known for her groundbreaking work in programming languages, particularly the development of the CLU programming language and her contributions to the concept of abstract data types. Liskov's work has had a lasting impact on software engineering and programming language design.",34.0524,-118.2433,,Barbara Liskov,149,https://en.wikipedia.org/wiki/Barbara_Liskov,1987
64a483d0af31172b762118dd,Proved the viability of parallel computing experimentally and theoretically; formulated Gustafson's Law; developed high-efficiency formats for representing real numbers Unum and Posit,U.S.A,20,“algorithms”,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/John_L_Gustafson_CEO.jpg/220px-John_L_Gustafson_CEO.jpg,"John Gustafson is an American computer scientist and applied mathematician known for his work in high-performance computing and numerical analysis. He introduced the concept of Gustafson's law, which suggests that the scalability of parallel processing can be improved by increasing the problem size. Gustafson has also made significant contributions to the field of computational physics.",41.5863,-93.625,,John Gustafson,150,https://en.wikipedia.org/wiki/John_Gustafson_(scientist),1988
64a483d0af31172b762118de,"Pioneering work organizing the concepts and leading the development of the general-purpose, large-scale, time-sharing and resource-sharing computer systems CTSS and Multics",U.S.A,20,"“operating systems” , “computer security”",https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Fernando_Corbato.jpg/220px-Fernando_Corbato.jpg,"Fernando J. Corbató (1926–2019) was an American computer scientist and pioneer in the field of time-sharing operating systems. He led the development of the Compatible Time-Sharing System (CTSS), which introduced the concept of interactive computing. Corbató's work on time-sharing systems has greatly influenced modern operating systems and enabled widespread access to computing resources.",37.8043,-122.27125,,Fernando J. Corbató,151,https://en.wikipedia.org/wiki/Fernando_J._Corbat%C3%B3,1989
64a483d0af31172b762118df,Invented zero-knowledge proofs with Micali and Rackoff; she and Micali received the Turing Award (2012) for this and other work.,U.S.A,20,"“cryptography” , “theory of computation”",https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Shafi_Goldwasser.JPG/220px-Shafi_Goldwasser.JPG,"Shafi Goldwasser (born 1958) is an American-Israeli computer scientist and recipient of the Turing Award. She has made significant contributions to cryptography, computational complexity theory, and computational number theory. Goldwasser's work on interactive proofs and zero-knowledge proofs has revolutionized the field of cryptography and has had a profound impact on the security of modern computer systems.",40.7129,-74.0064,,Shafi Goldwasser,152,https://en.wikipedia.org/wiki/Shafi_Goldwasser,1989
64a483d0af31172b762118e0,"Fundamental contributions to numerical analysis; foremost expert on floating-point computations; dedicated to ""making the world safe for numerical computations”",Canada,20,“numerical analysis”,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/William_Kahan_2008.jpg/220px-William_Kahan_2008.jpg,"William Kahan (born 1933) is an American mathematician and computer scientist. He is known for his work in numerical analysis and floating-point arithmetic. Kahan developed the IEEE 754 standard for floating-point arithmetic, which is widely used in modern computer systems. His work has been instrumental in ensuring accurate and reliable numerical computations.",43.6534,79.3834,,William Kahan,153,https://en.wikipedia.org/wiki/William_Kahan,1989
64a483d0af31172b762118e1,"Invented the World Wide Web, revolutionizing global communication and information sharing. His creation of HTML, HTTP, and the first web browser set the stage for the internet as we know it today, empowering billions of people to connect, collaborate, and access information seamlessly.",England,20,“internet” ,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sir_Tim_Berners-Lee_%28cropped%29.jpg/220px-Sir_Tim_Berners-Lee_%28cropped%29.jpg,"Tim Berners-Lee (born 1955) is a British computer scientist and inventor of the World Wide Web. He developed the first web browser, HTTP protocol, and HTML language, laying the foundation for the modern internet. Berners-Lee has been a strong advocate for an open and accessible web and continues to contribute to the advancement of web technologies.",51.5079,0.1274,,Tim Berners-Lee,154,https://en.wikipedia.org/wiki/Tim_Berners-Lee,1989
64a483d0af31172b762118e2," LCF, the mechanization of Scott's Logic of Computable Functions, probably the first theoretically based yet practical tool for machine assisted proof construction;  ML, the first language to include polymorphic type inference together with a type-safe exception-handling mechanism;  CCS, a general theory of concurrency. In addition, he formulated and strongly advanced full abstraction, the study of the relationship between operational and denotational semantics.",England,20,"“programming languages” , “formal methods”",https://upload.wikimedia.org/wikipedia/en/thumb/7/7a/Robin_Milner.jpg/220px-Robin_Milner.jpg,"Robin Milner (1934-2010) was a British computer scientist known for his work in the field of theoretical computer science, particularly in the area of programming languages and formal methods. He developed the Calculus of Communicating Systems (CCS) and the programming language ML. Milner's contributions have advanced the field of formal methods and programming language design.",50.3484,3.999,,Robin Milner,155,https://en.wikipedia.org/wiki/Robin_Milner,1991
64a483d0af31172b762118e3,Known as the creator of the Linux operating system and the Git version control system. His contributions have shaped the open-source software movement and have had a significant impact on the field of computer science.,Finland,20,“operating systems”,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Lc3_2018_%28263682303%29_%28cropped%29.jpeg/220px-Lc3_2018_%28263682303%29_%28cropped%29.jpeg,"Linus Torvalds (born 1969) is a Finnish-American software engineer and the creator of the Linux kernel, the core component of the Linux operating system. Torvalds' open-source approach and collaborative development model have made Linux one of the most widely used operating systems worldwide, powering a variety of devices and systems.",60.17,24.9386,,Linus Torvalds,156,https://en.wikipedia.org/wiki/Linus_Torvalds,1991
64a483d0af31172b762118e4,"Development of distributed, personal computing environments and the technology for their implementation: workstations, networks, operating systems, programming systems, displays, security and document publishing.",U.S.A,20,"“distributed computing” , “operating systems”",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Butler_Lampson_Royal_Society.jpg/220px-Butler_Lampson_Royal_Society.jpg,"Butler W. Lampson (born 1943) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the fields of distributed computing, operating systems, and computer security. Lampson played a key role in the development of pioneering systems like Alto, Ethernet, and the Xerox PARC distributed computing environment.",38.9076,-77.0377,,Butler W. Lampson,157,https://en.wikipedia.org/wiki/Butler_Lampson,1992
64a483d0af31172b762118e5," A renowned computer scientist, co-founder of computational complexity theory alongside Richard E. Stearns. They proved the Time Hierarchy Theorem and were awarded the Turing Award in 1993 for their pioneering work. Hartmanis also significantly contributed to academia as a long-serving faculty member at Cornell University.",Latvia,20,"“algorithms” , “theory of computation”",https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Juris_Hartmanis%282002%29.jpg/150px-Juris_Hartmanis%282002%29.jpg,Juris Hartmanis (born 1928) is a Latvian-American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of computational complexity theory and its applications. Hartmanis co-developed the theory of computational complexity and pioneered the study of the computational complexity of sequential and parallel algorithms.,56.9674,24.1054,,Juris Hartmanis,158,https://en.wikipedia.org/wiki/Juris_Hartmanis,1993
64a483d0af31172b762118e6,"Known for co-founding computational complexity theory. Along with Juris Hartmanis, he proved the Time Hierarchy Theorem, contributed to automata theory, and received the Turing Award in 1993. His work advanced our understanding of algorithmic complexity and formal languages.",U.S.A,20,"“algorithms” , “theory of computation”",https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Dick_Stearns.jpg/220px-Dick_Stearns.jpg,Richard E. Stearns (born 1936) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of computational complexity theory. Stearns co-developed the theory of NP-completeness and has contributed to the understanding of the computational complexity of various problems and algorithms.,40.8394,-74.2765,,Richard E.Stearns,159,https://en.wikipedia.org/wiki/Richard_E._Stearns,1993
64a483d0af31172b762118e7,"Created mobile ad hoc networking; Implemented the first working wireless ad hoc network of laptop computers in 1998 using Linux OS, Lucent WaveLan 802.11 radios, and a new distributed routing protocol transparent to TCP/UDP/IP.",Singapore,20,“networking”,https://ethw.org/w/images/1/12/Prof_toh_2016.jpg,"Chai Keong Toh is a Malaysian computer scientist known for his pioneering work in the field of mobile ad hoc networks (MANETs). He developed the Ad Hoc On-Demand Distance Vector (AODV) routing protocol, which is widely used in wireless networks. Toh's research has advanced the understanding and implementation of communication protocols in mobile environments.",1.3523,103.8198,,Chai Keong Toh,160,https://en.wikipedia.org/wiki/Chai_Keong_Toh,1993
64a483d0af31172b762118e8,"Pioneering the design and construction of large-scale artificial intelligence systems, demonstrating the practical importance and potential commercial impact of artificial intelligence technology.",U.S.A,20,“artificial intelligence”,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/27._Dr._Edward_A._Feigenbaum_1994-1997.jpg/220px-27._Dr._Edward_A._Feigenbaum_1994-1997.jpg,"Edward Feigenbaum (born 1936) is an American computer scientist and pioneer in the field of artificial intelligence (AI). He has made significant contributions to knowledge-based systems and expert systems, particularly in the area of rule-based reasoning. Feigenbaum's work has had a profound impact on the development and application of AI technologies in various domains.",40.7663,-74.0253,,Edward Feigenbaum,161,https://en.wikipedia.org/wiki/Edward_Feigenbaum,1994
64a483d0af31172b762118e9,"Founded the field of Active Queue Management; co-invented Random Early Detection, used in almost all Internet routers",U.S.A,20,“networking”,https://eecs.berkeley.edu/sites/default/files/news_image/sally-floyd.jpg,"Sally Floyd (1948-2020) was an American computer scientist known for her contributions to the field of computer networking. She developed the TCP congestion control algorithm, which has been widely adopted in the internet. Floyd's research focused on network protocols and algorithms, improving the efficiency and reliability of data transmission over networks.",38.0293,-78.4765,,Sally Floyd,162,https://en.wikipedia.org/wiki/Sally_Floyd,1994
64a483d0af31172b762118ea,"Pioneering the design and construction of large scale artificial intelligence systems, demonstrating the practical importance and potential commercial impact of artificial intelligence technology.",India,20,"“artificial intelligence” , “human-computer interaction”",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/RRCMU1998.jpg/180px-RRCMU1998.jpg,Raj Reddy (born 1937) is an Indian-American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of artificial intelligence and speech recognition. Reddy's work on voice recognition systems and language understanding has had a profound impact on the development of intelligent systems and human-computer interaction.,13.217094,79.100677,,Raj Reddy,163,https://en.wikipedia.org/wiki/Raj_Reddy,1994
64a483d0af31172b762118eb,Contributions to the foundations of computational complexity theory and its application to cryptography and program checking,Venezuela,20,"“theory of computation” , “human-computer interaction” , “cryptography”",https://csd.cmu.edu/sites/default/files/blum.jpg,"Manuel Blum (born 1938) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the fields of cryptography, computational complexity theory, and computational learning theory. Blum's work on the concept of zero-knowledge proofs and his contributions to the theory of interactive proof systems have had a lasting impact on computer science.",10.4803,-66.9034,,Manuel Blum,164,https://en.wikipedia.org/wiki/Manuel_Blum,1995
64a483d0af31172b762118ec,"Founded Affective Computing, and laid the foundations for giving computers skills of emotional intelligence.",U.S.A,20,“affective computing”,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Panel_Discussion_Close-up%2C_Science%2C_Faith%2C_and_Technology_Cropped.jpg/220px-Panel_Discussion_Close-up%2C_Science%2C_Faith%2C_and_Technology_Cropped.jpg,"Rosalind Picard (born 1962) is an American computer scientist and pioneer in the field of affective computing. She has made significant contributions to the study of emotion recognition, wearable technology, and human-computer interaction. Picard's research has advanced the understanding of how computers can sense and respond to human emotions, enabling more empathetic and personalized interactions.",42.4073,-71.3824,,Rosalind Picard,165,https://en.wikipedia.org/wiki/Rosalind_Picard,1995
64a483d0af31172b762118ed,"Known for his pioneering work in the field of formal verification, particularly in the development of temporal logic and model checking. Pnueli's research focused on the rigorous verification of computer systems and software, aiming to ensure their correctness and reliability. His work laid the foundation for the formal methods approach to software engineering and played a crucial role in advancing the field of computer-aided verification. ",Israel,20,“formal methods”,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Amir_Pnueli.jpg/250px-Amir_Pnueli.jpg,"Amir Pnueli (1941-2009) was an Israeli computer scientist and recipient of the Turing Award. He made significant contributions to the field of formal verification, particularly in the development of temporal logic and model checking. Pnueli's work has had a lasting impact on the design and verification of concurrent and reactive systems.",32.6903,35.1961,,Amir Pnueli,166,https://en.wikipedia.org/wiki/Amir_Pnueli,1996
64a483d0af31172b762118ee,"Work leading to the creation of the Deep Thought chess computer; architect and principal designer IBM Deep Blue chess computer that defeated the reigning World Chess Champion, Garry Kasparov, in 1997",U.S.A,20,“artificial intelligence”,https://www.chessprogramming.org/images/thumb/d/d8/5-2_and_3-1.Hsu.WCCC.Edmonton.1989.102645331.NEWBORN.lg.jpg/320px-5-2_and_3-1.Hsu.WCCC.Edmonton.1989.102645331.NEWBORN.lg.jpg,"Feng-hsiung Hsu is a Taiwanese-American computer scientist known for his work in the field of artificial intelligence and specifically for developing the Deep Blue chess-playing computer. Deep Blue defeated the reigning world chess champion Garry Kasparov in 1997, marking a significant milestone in the development of AI and game-playing systems.",23.6975,-120.9605,,Feng-hsiung Hsu,167,https://en.wikipedia.org/wiki/Feng-hsiung_Hsu,1997
64a483d0af31172b762118ef,"Fundamental contributions to the theory of computation, including the complexity-based theory of pseudorandom number generation, cryptography, and communication complexity.",China,21,"“cryptography” , “quantum computing” , “theory of computation”",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Andrew_Yao_P1130016_%28cropped%29.jpg/220px-Andrew_Yao_P1130016_%28cropped%29.jpg,"Andrew Yao (born 1946) is a Chinese-American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of theoretical computer science, particularly in the areas of cryptography, secure multi-party computation, and complexity theory. Yao's research has advanced the understanding and practice of secure computing and data privacy.",31.2304,121.4733,,Andrew Yao,168,https://en.wikipedia.org/wiki/Andrew_Yao,2000
64a483d0af31172b762118f0,"Known for his contributions to the field of formal methods and concurrent systems. He was awarded the Turing Award in 2007, along with Edmund M. Clarke and E. Allen Emerson, for his work on model checking, a technique used to verify the correctness of hardware and software systems. Sifakis's research has been instrumental in advancing the field of formal verification and has had a profound impact on the development of reliable and secure systems. He has also made significant contributions to the study of concurrent systems and the application of formal methods in various domains, including embedded systems and cyber-physical systems.",Greece,21,“formal methods”,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Joseph_Sifakis_2018.jpg/220px-Joseph_Sifakis_2018.jpg,"Joseph Sifakis (born 1946) is a Greek computer scientist and recipient of the Turing Award. He has made significant contributions to the field of formal verification of concurrent systems, particularly in the development of the model checking technique. Sifakis's work has advanced the reliability and correctness of complex systems in various domains, including critical infrastructure and cyber-physical systems.",35.3384,25.1444,,Joseph Sifakis,169,https://en.wikipedia.org/wiki/Joseph_Sifakis,2007
64a483d0af31172b762118f1,"The anonymous creator or creators of Bitcoin, the first peer-to-peer digital currency. Nakamoto's 2008 white-paper introduced the concept of the blockchain, a database structure that allows full trust in the decentralized and distributed public transaction ledger of the cryptocurrency.",Unknown,21,“internet”,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Bust_of_Satoshi_Nakamoto_in_Budapest.jpg/220px-Bust_of_Satoshi_Nakamoto_in_Budapest.jpg,"Satoshi Nakamoto is the pseudonymous person or group credited with inventing Bitcoin, the first decentralized cryptocurrency, in a whitepaper published in 2008. The true identity of Satoshi Nakamoto remains unknown. The concept and technology introduced by Nakamoto revolutionized the financial industry and sparked the growth of the cryptocurrency ecosystem.",36.2043,138.2523,,Satoshi Nakamoto,170,https://en.wikipedia.org/wiki/Satoshi_Nakamoto,2008
64a483d0af31172b762118f2,"Popularized and enabled the use of artificial neural networks and deep learning, among the most successful tools in modern artificial intelligence efforts; received the Turing Award (2018) for conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing",England,21,“artificial intelligence”,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Geoffrey_Hinton_at_UBC.jpg/220px-Geoffrey_Hinton_at_UBC.jpg,Geoffrey Hinton (born 1947) is a British-Canadian computer scientist and one of the pioneers in the field of artificial neural networks. His groundbreaking work in deep learning and the development of neural network architectures has revolutionized the field of artificial intelligence. Hinton's contributions have had a profound impact on computer vision and natural language processing.,51.4183,0.2203,,Geoffrey Hinton,171,https://en.wikipedia.org/wiki/Geoffrey_Hinton,2008
64a483d0af31172b762118f3,"Transformative contributions to the theory of computation, including the theory of probably approximately correct (PAC) learning, the complexity of enumeration and of algebraic computation, and the theory of parallel and distributed computing.",Hungary,21,“theory of computation”,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Leslie_Valiant_%2834913684313%29.jpg/220px-Leslie_Valiant_%2834913684313%29.jpg,"Leslie Valiant (born 1949) is a British computer scientist and recipient of the Turing Award. He has made significant contributions to the theory of computation, particularly in the area of computational learning theory and the study of complexity classes. Valiant's work has advanced our understanding of machine learning and the computational foundations of intelligence.",47.4973,19.0402,https://mathshistory.st-andrews.ac.uk/Biographies/Valiant/,Leslie Valiant,172,https://en.wikipedia.org/wiki/Leslie_Valiant,2010
64a483d0af31172b762118f4,"Awarded the 2009 IEEE John von Neumann Medal for ""contributions to programming language design and implementation and for exemplary service to the discipline of computer science”",U.S.A,21,"“programming languages” , “software engineering”",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Susan_L_Graham_2012.jpg/220px-Susan_L_Graham_2012.jpg,"Susan L. Graham is an American computer scientist known for her contributions to programming languages and software engineering. She has made significant contributions to the field of compiler optimization and software development tools. Graham's research has focused on program analysis, parallel computing, and software engineering methodologies, influencing the design and optimization of programming languages and compilers.",41.4993,-81.6946,,Susan L. Graham,173,https://en.wikipedia.org/wiki/Susan_L._Graham,2011
64a483d0af31172b762118f5,Fundamental contributions to artificial intelligence through the development of a calculus for probabilistic and causal reasoning.[,Israel,21,“artificial intelligence”,https://d2r55xnwy6nx47.cloudfront.net/uploads/2018/05/JudeaPearl_02_2880x1820.jpg,"Judea Pearl (born 1936) is an Israeli-American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of artificial intelligence, particularly in the area of probabilistic reasoning and causal inference. Pearl's work on Bayesian networks and causal models has advanced the understanding of complex systems and decision-making processes.",32.0853,34.7813,,Judea Pearl,174,https://en.wikipedia.org/wiki/Judea_Pearl,2011
64a483d0af31172b762118f6,For transformative work that laid the complexity-theoretic foundations for the science of cryptography and in the process pioneered new methods for efficient verification of mathematical proofs in complexity theory.,Italy,21,“cryptography”,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Silvio_Micali.jpg/220px-Silvio_Micali.jpg,Silvio Micali (born 1954) is an Italian computer scientist and recipient of the Turing Award. He has made significant contributions to the fields of cryptography and theoretical computer science. Micali co-developed the concept of zero-knowledge proofs and has contributed to the design and analysis of cryptographic protocols that ensure security and privacy in digital systems.,38.1153,13.3615,,Silvio Micali,175,https://en.wikipedia.org/wiki/Silvio_Micali,2012
64a483d0af31172b762118f7,"Pioneered a systematic, quantitative approach to the design and evaluation of computer architectures with enduring impact on the microprocessor industry",U.S.A,21,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/John_L_Hennessy_%28cropped%29.jpg/220px-John_L_Hennessy_%28cropped%29.jpg,John L. Hennessy (born 1952) is an American computer scientist and entrepreneur. He co-developed the Reduced Instruction Set Computer (RISC) architecture and co-founded MIPS Computer Systems. Hennessy served as the president of Stanford University and is known for his contributions to computer architecture and his leadership in advancing technology education and research.,40.86823,-73.4253,,John L. Hennessy,176,https://en.wikipedia.org/wiki/John_L._Hennessy,2017
64a483d0af31172b762118f8,"Known for his contributions to computer architecture and high-performance computing. He co-authored the seminal book ""Computer Architecture: A Quantitative Approach"" and was instrumental in the development of the RISC (Reduced Instruction Set Computer) architecture. Patterson's research has significantly advanced the field of computer architecture and his work has been recognized with numerous awards, including the Turing Award in 2017. He has also made significant contributions to computer science education, promoting the use of active learning and open educational resources.",U.S.A,21,“hardware”,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/David_A_Patterson.jpg/220px-David_A_Patterson.jpg,"David Patterson (born 1947) is an American computer scientist and recipient of the Turing Award. He has made significant contributions to the field of computer architecture, particularly in the development of Reduced Instruction Set Computer (RISC) processors. Patterson co-authored the influential textbook ""Computer Architecture: A Quantitative Approach"" and has been a leader in advancing computer science education.",41.7203,-87.7017,,David Patterson,177,https://en.wikipedia.org/wiki/David_Patterson_(computer_scientist),2017
64a483d0af31172b762118f9,Conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing,France,21,“artificial intelligence”,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Yoshua_Bengio_2019_cropped.jpg/220px-Yoshua_Bengio_2019_cropped.jpg,"Yoshua Bengio (born 1964) is a Canadian computer scientist and one of the pioneers in the field of deep learning. His research focuses on artificial intelligence, neural networks, and machine learning. Bengio has made significant contributions to the development of deep learning algorithms and has played a key role in advancing the field of AI.",48.8569,2.3529,,Yoshua Bengio,178,https://en.wikipedia.org/wiki/Yoshua_Bengio,2018
64a483d0af31172b762118fb,Conceptual and engineering breakthroughs that have made deep neural networks a critical component of computing,France,21,“artificial intelligence”,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Yann_LeCun_-_2018_%28cropped%29.jpg/220px-Yann_LeCun_-_2018_%28cropped%29.jpg,Yann LeCun (born 1960) is a French-American computer scientist and one of the pioneers in the field of deep learning. He is known for his work on convolutional neural networks (CNNs) and the development of the LeNet-5 architecture. LeCun's contributions have played a crucial role in advancing the field of computer vision and pattern recognition.,48.984,2.3,,Yann Lecun,179,https://en.wikipedia.org/wiki/Yann_LeCun,2018
